; Gavin co-immunoprecipitation dataset
PSA1	RPL36B
PSA1	RPN2
PSA1	RPS14A
PSA1	RPT3
PSA1	SSE1
PSA1	TSA1
PSA1	VAS1
PSA1	YOL098C
CPA2	CPA1
CPA2	FAS1
CPA2	ILV1
CPA2	RPT3
TUB3	RPN2
RPL18A	RPL36B
YOL098C	EFT1
YOL098C	HSP60
YOL098C	RPN2
SSE1	TSA1
KTR3	RPL4A
SEC7	CSE1
SEC7	DHH1
SEC7	FKS1
SEC7	IDH2
SEC7	KTR3
SEC7	MIR1
SEC7	RPL4A
SEC7	RPP0
SEC7	YFR044C
CSE1	RPP0
SAC6	ACT1
MGS1	ACT1
FUN12	IMD3
FUN12	NIP1
FUN12	RPS22A
FUN12	RPS4A
FUN12	RPS22B
RPG1	HCR1
RPG1	NIP1
RPG1	RLI1
RPG1	RPS4A
RPG1	RPS7A
RPG1	RPS8A
RPG1	RPS9A
RPG1	SUI2
RPG1	SUI3
RPG1	TIF34
RLI1	DBP2
RLI1	IMD3
RLI1	RPS17A
RLI1	RPS7A
RLI1	RPS22B
TIF35	FUN12
TIF35	GCD11
TIF35	HCR1
TIF35	NIP1
TIF35	RLI1
TIF35	RPG1
TIF35	RPS11A
TIF35	RPS17A
TIF35	RPS22A
TIF35	RPS7A
TIF35	RPS8A
TIF35	TIF34
TIF35	TIF5
TIF35	RPS22B
GCD11	RPS11A
GCD11	SUI2
GCD11	SUI3
GCD11	RPS22B
HCR1	NIP1
HCR1	RPS18A
HCR1	RPS8A
IMD3	RPS4A
IMD3	RPS22B
NIP1	GCD11
NIP1	IMD3
NIP1	RLI1
NIP1	RPS11A
NIP1	RPS17A
NIP1	RPS22A
NIP1	RPS7A
NIP1	RPS8A
NIP1	RPS9A
NIP1	TIF34
NIP1	TIF5
TIF5	ATG9
TIF5	FUN12
TIF5	HCR1
TIF5	RLI1
TIF5	RPG1
TIF5	RPS11A
TIF5	RPS4A
TIF5	RPS6A
TIF5	RPS7A
TIF5	TIF34
DRS2	VMA6
NOP6	VMA2
VMA7	VMA10
VMA7	VMA2
VMA7	VMA6
VMA7	VPH1
YOR1	VMA2
YOR1	VMA6
GAA1	PGI1
GAA1	VMA2
VMA6	VPH2
VPH1	EMI2
VPH1	LYS9
VPH1	NOP6
VPH1	PGI1
VPH1	VMA2
VPH1	VMA6
VPH1	VPH2
VPH1	YRA1
IPI1	RPL7A
RPL18A	NOG1
RPL18A	RPL7A
NOG1	IPI1
NOG1	RPL7A
CAM1	EFB1
CAM1	HSL1
CAM1	RAD34
OKP1	AME1
OKP1	CHL4
OKP1	CTF19
OKP1	CTF3
OKP1	DSN1
OKP1	MCM21
OKP1	MCM22
OKP1	NKP1
DSN1	MTW1
DSN1	NSL1
CTF3	CHL4
CTF3	CTF19
CTF3	MCM21
CTF19	CHL4
CTF19	MCM21
RPL2A	RPL17A
RPL2A	RPL8B
APM4	APL1
FAA4	CLU1
FAA4	YPL206C
HGH1	CCT6
CCT7	CCT2
CCT7	CCT4
CCT7	CCT6
CCT7	PLP2
CCT7	TUB2
CCT7	VID27
VID27	CCT2
VID27	CCT5
VID27	CCT6
VID27	CCT8
VID27	ILV6
VID27	TUB2
PLP2	CCT2
PLP2	CCT4
PLP2	CCT6
PLP2	CCT8
TAF5	TAF1
TAF5	TAF10
TAF5	TAF6
TAF2	TAF1
TAF2	TAF14
TAF2	TAF5
TAF2	TAF6
TAF2	TAF8
TAF2	TEF4
TAF10	TAF6
TAF6	TAF1
TAF6	TAF7
TAF8	TAF1
TAF8	TAF14
TAF8	TAF5
TAF8	TAF6
TAF8	TAF7
YHI9	IDS2
IDS2	PEP4
PAN2	PAN3
GBP2	NOP1
GBP2	RPS4A
PWP2	DIP2
PWP2	ECM16
PWP2	MPP10
PWP2	NOP1
PWP2	RPS4A
PWP2	RRP9
PWP2	UTP10
PWP2	UTP13
PWP2	UTP18
PWP2	UTP21
PWP2	DIM1
PWP2	UTP22
PWP2	UTP30
PWP2	UTP7
PWP2	BFR2
PWP2	BMS1
PWP2	NOP14
PWP2	NOP58
PWP2	ROK1
PWP2	RPL26B
PWP2	RPS16A
PWP2	RPS17A
PWP2	RPS1B
PWP2	ENP2
NOP14	BFR2
NOP14	BMS1
NOP14	ECM16
NOP14	EMG1
NOP14	MPP10
NOP14	NOC4
NOP14	NOP1
NOP14	RPS11A
NOP14	RPS17A
NOP14	RPS24B
NOP14	RPS4A
NOP14	UTP13
NOP14	UTP22
UTP6	DIP2
UTP6	ROK1
UTP6	RRP9
UTP6	UTP10
UTP6	UTP13
UTP6	UTP18
UTP6	UTP21
UTP6	UTP22
UTP6	UTP7
UTP6	ENP2
UTP7	BMS1
UTP7	DIP2
UTP7	MPP10
UTP7	MRD1
UTP7	NOP1
UTP7	UTP10
UTP7	UTP13
